,output_ID,flooded,alerts,t_EB_rate,risk
482,81029.0,0.0,0.0,0.19061237144445417,medium
483,81029.0,0.375,0.375,0.24230513294524395,medium
484,81029.0,0.0,0.0,0.5447899746121042,high
485,87429.0,0.0,0.0,0.012079064229741086,low
486,87429.0,0.03225806451612903,0.04838709677419355,0.012695515627990647,low
487,87429.0,0.0,0.0,0.09922247283577867,low
488,87429.0,0.25,0.375,0.1282974642427029,low
489,87429.0,0.0,0.0,0.2909433092851383,medium
490,81122.0,0.0,0.0,0.01773239902228319,low
491,81122.0,0.016129032258064516,0.016129032258064516,0.0163916155094016,low
492,81122.0,0.0,0.0,0.13877602430538657,low
493,81122.0,0.125,0.125,0.18353562981163504,medium
494,81122.0,0.0,0.0,0.5034530715154933,high
495,81141.0,0.0,0.0,0.012095880347569104,low
496,81141.0,0.0,0.0,0.006259932313808777,low
497,81141.0,0.0,0.0,0.0800193376623215,low
498,81141.0,0.0,0.0,0.09002175487011167,low
499,81141.0,0.0,0.0,0.3476592973604359,medium
500,81145.0,0.0,0.0,0.01497266748027905,low
501,81145.0,0.0,0.0,0.008875189547394474,low
502,81145.0,0.0,0.0,0.12158535831691213,low
503,81145.0,0.0,0.0,0.13678352810652614,low
504,81145.0,0.0,0.0,0.48905674209642647,high
505,102505.0,0.07407407407407407,0.07407407407407407,0.04160297628617359,low
506,102505.0,0.03225806451612903,0.03225806451612903,0.01522965939400159,low
507,102505.0,0.0,0.0,0.11838065912107686,low
508,102505.0,0.125,0.25,0.13317824151121146,low
509,102505.0,0.0,0.0,0.3905226153441328,medium
510,81290.0,0.0,0.0,0.011200891014390013,low
511,81290.0,0.0,0.0,0.006103282007627737,low
512,81290.0,0.0,0.0,0.11730876143551283,low
513,81290.0,0.125,0.125,0.11482262414474206,low
514,81290.0,0.0,0.0,0.41968837894627964,high
515,81409.0,0.0,0.0,0.017484159176794037,low
516,81409.0,0.0,0.0,0.011418690857872093,low
517,81409.0,0.0,0.0,0.18332696313491073,medium
518,81409.0,0.0,0.0,0.17543871765477045,medium
519,81409.0,0.0,0.0,0.5207919051540532,high
520,81453.0,0.0,0.0,0.009717400192122229,low
521,81453.0,0.0,0.0,0.00508201294587685,low
522,81453.0,0.0,0.0,0.09620755719615366,low
523,81453.0,0.375,0.375,0.1405646842201049,low
524,81453.0,0.0,0.0,0.42151048429395743,high
525,81628.0,0.037037037037037035,0.037037037037037035,0.02746839404617795,low
526,81628.0,0.016129032258064516,0.016129032258064516,0.012812315289485489,low
527,81628.0,0.0,0.0,0.12624220341720424,low
528,81628.0,0.125,0.25,0.16695925992229038,medium
529,81628.0,0.0,0.0,0.5957801252450967,high
530,81810.0,0.0,0.0,0.015381677589581658,low
531,81810.0,0.016129032258064516,0.016129032258064516,0.014085303722108915,low
532,81810.0,0.0,0.0,0.13063371540148327,low
533,81810.0,0.0,0.0,0.1250127701927233,low
534,81810.0,0.0,0.0,0.380339261474502,medium
535,81956.0,0.0,0.0,0.011080144302795468,low
536,81956.0,0.0,0.0,0.004896888907527152,low
537,81956.0,0.0,0.0,0.08006172318796574,low
538,81956.0,0.25,0.25,0.10352207291706736,low
539,81956.0,0.0,0.0,0.29986114824933624,medium
540,82898.0,0.07407407407407407,0.07407407407407407,0.04584206860550091,low
541,82898.0,0.0,0.0,0.010283054575201666,low
542,82898.0,0.3333333333333333,0.3333333333333333,0.18369669813567516,medium
543,82898.0,0.125,0.125,0.17980359410970162,medium
544,82898.0,0.0,0.0,0.46791454330990045,high
545,86833.0,0.037037037037037035,0.037037037037037035,0.03517466154451962,low
546,86833.0,0.0,0.0,0.011689845357953478,low
547,86833.0,0.0,0.0,0.18597710719966906,medium
548,86833.0,0.0,0.0,0.17797483055584679,medium
549,86833.0,0.0,0.0,0.6488310662724914,high
550,86835.0,0.0,0.0,0.012979853212004585,low
551,86835.0,0.0,0.0,0.007507098291010038,low
552,86835.0,0.0,0.0,0.12742555669064926,low
553,86835.0,0.125,0.125,0.14335375127698044,low
554,86835.0,0.0,0.0,0.4220002038001443,high
555,86904.0,0.07407407407407407,0.1111111111111111,0.04101415843829961,low
556,86904.0,0.06451612903225806,0.12903225806451613,0.023052944286441772,low
557,86904.0,0.0,0.0,0.12787600451012393,low
558,86904.0,0.25,1.0,0.12731587918927278,low
559,86904.0,0.0,0.0,0.33488185166262646,medium
560,86925.0,0.037037037037037035,0.037037037037037035,0.02525875635631726,low
561,86925.0,0.0,0.0,0.007067413965631085,low
562,86925.0,0.3333333333333333,0.3333333333333333,0.10803356216682469,low
563,86925.0,0.25,0.25,0.13969045200123328,low
564,86925.0,0.0,0.0,0.33157824605608394,medium
565,87405.0,0.0,0.0,0.012127992276993778,low
566,87405.0,0.0,0.0,0.006825306631693796,low
567,87405.0,0.0,0.0,0.14352826884343153,low
568,87405.0,0.375,0.375,0.18245214620627526,medium
569,87405.0,0.0,0.0,0.5134443962554595,high
570,87429.0,0.037037037037037035,0.037037037037037035,0.030442879801179327,low
571,87429.0,0.03225806451612903,0.04838709677419355,0.01910958742465341,low
572,87429.0,0.0,0.0,0.1667529856453923,medium
573,87429.0,0.25,0.375,0.21561632765001187,medium
574,87429.0,0.0,0.0,0.5037440891196464,high
575,87458.0,0.037037037037037035,0.037037037037037035,0.03958432296300041,low
576,87458.0,0.04838709677419355,0.08064516129032258,0.03368488316340802,low
577,87458.0,0.3333333333333333,2.3333333333333335,0.29235465647285314,medium
578,87458.0,0.375,0.375,0.2949754432776766,medium
579,87458.0,0.0,0.0,0.6491758273262339,high
580,87459.0,0.037037037037037035,0.037037037037037035,0.03135420497185836,low
581,87459.0,0.0,0.0,0.009564637843925585,low
582,87459.0,0.3333333333333333,0.3333333333333333,0.14120165149350727,low
583,87459.0,0.125,0.125,0.15885185793019566,medium
584,87459.0,0.0,0.0,0.4780354916894265,high
585,87480.0,0.0,0.0,0.015592415654899867,low
586,87480.0,0.0,0.0,0.009650323491060165,low
587,87480.0,0.3333333333333333,0.6666666666666666,0.24933807889952042,medium
588,87480.0,0.125,0.125,0.1755974604749346,medium
589,87480.0,0.0,0.0,0.5615277842998544,high
590,87488.0,0.0,0.0,0.01284621851707607,low
591,87488.0,0.0,0.0,0.006716190370022856,low
592,87488.0,0.0,0.0,0.07418664100588161,low
593,87488.0,0.0,0.0,0.08345997113161682,low
594,87488.0,0.0,0.0,0.3230986628446025,medium
595,87511.0,0.0,0.0,0.010794034389955432,low
596,87511.0,0.0,0.0,0.005897767093920018,low
597,87511.0,0.0,0.0,0.07617924709870022,low
598,87511.0,0.0,0.0,0.08570165298603773,low
599,87511.0,0.0,0.0,0.2806857007548668,medium
600,87712.0,0.0,0.0,0.020190050590086654,low
601,87712.0,0.0,0.0,0.014251993681086404,low
602,87712.0,0.3333333333333333,1.3333333333333333,0.28657031912707104,medium
603,87712.0,0.25,0.5,0.28531507743757367,medium
604,87712.0,0.0,0.0,0.6914729768664516,high
605,104455.0,0.037037037037037035,0.037037037037037035,0.02602260418423729,low
606,104455.0,0.016129032258064516,0.016129032258064516,0.011403307855843084,low
607,104455.0,0.0,0.0,0.1381199709837514,low
608,104455.0,0.0,0.0,0.11500059159180144,low
609,104455.0,0.0,0.0,0.3484625438654276,medium
610,96916.0,0.0,0.0,0.015246994754140668,low
611,96916.0,0.0,0.0,0.008465857853450788,low
612,96916.0,0.0,0.0,0.11524082840286086,low
613,96916.0,0.0,0.0,0.12964593195321847,low
614,96916.0,0.0,0.0,0.48177787927299237,high
615,88179.0,0.0,0.0,0.014717483347564122,low
616,88179.0,0.0,0.0,0.008863359985292923,low
617,88179.0,0.0,0.0,0.11998720056674207,low
618,88179.0,0.0,0.0,0.13498560063758483,low
619,88179.0,0.0,0.0,0.4386104316128373,high
620,88183.0,0.0,0.0,0.01614861131138334,low
621,88183.0,0.0,0.0,0.00986046599911262,low
622,88183.0,0.0,0.0,0.13446383869253664,low
623,88183.0,0.0,0.0,0.15127181852910374,medium
624,88183.0,0.0,0.0,0.52792584712006,high
625,88230.0,0.0,0.0,0.014031572963278952,low
626,88230.0,0.03225806451612903,0.06451612903225806,0.014896349868373493,low
627,88230.0,0.0,0.0,0.11146522661803475,low
628,88230.0,0.125,0.125,0.1253983799452891,low
629,88230.0,0.0,0.0,0.3657861964038325,medium
630,101619.0,0.037037037037037035,0.037037037037037035,0.03895918581659706,low
631,101619.0,0.016129032258064516,0.016129032258064516,0.01927590035933999,low
632,101619.0,0.3333333333333333,0.6666666666666666,0.26156702295110096,medium
633,101619.0,0.25,0.25,0.23356073279460116,medium
634,101619.0,0.0,0.0,0.5573890389476093,high
635,88755.0,0.0,0.0,0.008272269460755212,low
636,88755.0,0.0,0.0,0.004467298254598443,low
637,88755.0,0.0,0.0,0.06604380987427533,low
638,88755.0,0.0,0.0,0.07429928610855975,low
639,88755.0,0.0,0.0,0.2554195141757396,medium
640,95098.0,0.0,0.0,0.011588758962223203,low
641,95098.0,0.0,0.0,0.004892936723435713,low
642,95098.0,0.0,0.0,0.0396140173188457,low
643,95098.0,0.0,0.0,0.04456576948370142,low
644,95098.0,0.0,0.0,0.19155578201678403,medium
645,95100.0,0.0,0.0,0.016655189032278524,low
646,95100.0,0.0,0.0,0.010472520096498718,low
647,95100.0,0.0,0.0,0.14051796188845697,low
648,95100.0,0.0,0.0,0.15808270712451408,medium
649,95100.0,0.0,0.0,0.5322656800996771,high
650,95107.0,0.0,0.0,0.020454509048884587,low
651,95107.0,0.0,0.0,0.014885841294660536,low
652,95107.0,0.3333333333333333,0.3333333333333333,0.36544532014170344,medium
653,95107.0,0.25,0.25,0.32631665798563003,medium
654,95107.0,0.0,0.0,0.705348298894671,high
655,95108.0,0.0,0.0,0.018159505150815377,low
656,95108.0,0.0,0.0,0.012534277243984933,low
657,95108.0,0.3333333333333333,0.3333333333333333,0.22287286657860209,medium
658,95108.0,0.25,0.25,0.28818092125019246,medium
659,95108.0,0.0,0.0,0.7289009511498351,high
660,95112.0,0.0,0.0,0.014949305790930192,low
661,95112.0,0.0,0.0,0.008987788987638808,low
662,95112.0,0.0,0.0,0.104993081835888,low
663,95112.0,0.0,0.0,0.11811721706537401,low
664,95112.0,0.0,0.0,0.3950995436142264,medium
665,95113.0,0.1111111111111111,0.14814814814814814,0.0749544215245577,low
666,95113.0,0.03225806451612903,0.06451612903225806,0.026123902087314913,low
667,95113.0,0.3333333333333333,0.3333333333333333,0.2594316862747809,medium
668,95113.0,0.375,0.75,0.2918606470591285,medium
669,95113.0,0.0,0.0,0.6136173842606502,high
670,95160.0,0.0,0.0,0.0212228875442259,low
671,95160.0,0.0,0.0,0.014993248185384172,low
672,95160.0,0.6666666666666666,0.6666666666666666,0.37427759360755414,medium
673,95160.0,0.25,0.5,0.30295557879682106,medium
674,95160.0,0.0,0.0,0.7285482996491845,high
675,95163.0,0.0,0.0,0.01944391019241149,low
676,95163.0,0.0,0.0,0.013319656078728957,low
677,95163.0,0.3333333333333333,0.3333333333333333,0.32277941163011487,medium
678,95163.0,0.375,1.0,0.32567293839337835,medium
679,95163.0,0.0,0.0,0.6701428040530762,high
680,95183.0,0.07407407407407407,0.07407407407407407,0.05523700848930366,low
681,95183.0,0.03225806451612903,0.04838709677419355,0.026242980196961693,low
682,95183.0,0.6666666666666666,2.3333333333333335,0.3559778494874665,medium
683,95183.0,0.375,1.125,0.32558703895964736,medium
684,95183.0,0.0,0.0,0.7065605496559367,high
685,95192.0,0.0,0.0,0.013483932112942243,low
686,95192.0,0.0,0.0,0.008063342696228729,low
687,95192.0,0.0,0.0,0.13923679509805373,low
688,95192.0,0.25,0.625,0.1800371148774636,medium
689,95192.0,0.0,0.0,0.4731034832595882,high
690,95255.0,0.0,0.0,0.01647204710625237,low
691,95255.0,0.0,0.0,0.010913168371684028,low
692,95255.0,0.0,0.0,0.21372858799157687,medium
693,95255.0,0.125,0.125,0.2091990148701204,medium
694,95255.0,0.0,0.0,0.5692303686391947,high
695,95404.0,0.0,0.0,0.013797209597816398,low
696,95404.0,0.0,0.0,0.008593718975810124,low
697,95404.0,0.0,0.0,0.12432070799895621,low
698,95404.0,0.0,0.0,0.13986079649882574,low
699,95404.0,0.0,0.0,0.48602945784293244,high
700,95408.0,0.0,0.0,0.01681674742638821,low
701,95408.0,0.0,0.0,0.010231937740057487,low
702,95408.0,0.0,0.0,0.1189656428411882,low
703,95408.0,0.0,0.0,0.13383634819633672,low
704,95408.0,0.0,0.0,0.40946557231411806,high
705,96740.0,0.0,0.0,0.01514454270501819,low
706,96740.0,0.0,0.0,0.009524266019614359,low
707,96740.0,0.0,0.0,0.14312787067911364,low
708,96740.0,0.0,0.0,0.16101885451400286,medium
709,96740.0,0.0,0.0,0.5527508668558598,high
710,100111.0,0.0,0.0,0.012514053487105823,low
711,100111.0,0.0,0.0,0.006776927524386646,low
712,100111.0,0.0,0.0,0.08461944942218887,low
713,100111.0,0.0,0.0,0.09519688059996248,low
714,100111.0,0.0,0.0,0.3951611281965847,medium
715,100137.0,0.0,0.0,0.01128932450246752,low
716,100137.0,0.03225806451612903,0.06451612903225806,0.013539388486871829,low
717,100137.0,0.0,0.0,0.14618794361089638,low
718,100137.0,0.0,0.0,0.12171809680455073,low
719,100137.0,0.0,0.0,0.4407758666311763,high
720,100140.0,0.0,0.0,0.013776282096634526,low
721,100140.0,0.016129032258064516,0.03225806451612903,0.012196753898277598,low
722,100140.0,0.0,0.0,0.152210115311579,medium
723,100140.0,0.375,0.375,0.17123637972552633,medium
724,100140.0,0.0,0.0,0.35630919207441414,medium
725,100148.0,0.0,0.0,0.015956482971641636,low
726,100148.0,0.03225806451612903,0.03225806451612903,0.01834573039280797,low
727,100148.0,0.0,0.0,0.1736225357169994,medium
728,100148.0,0.0,0.0,0.12793538590293538,low
729,100148.0,0.0,0.0,0.41475067117294545,high
730,100135.0,0.0,0.0,0.010724805461608207,low
731,100135.0,0.0,0.0,0.005587500014994735,low
732,100135.0,0.0,0.0,0.06286517515258139,low
733,100135.0,0.0,0.0,0.07072332204665406,low
734,100135.0,0.0,0.0,0.21977470069398544,medium
735,100153.0,0.0,0.0,0.01436546390738426,low
736,100153.0,0.0,0.0,0.008109230101042962,low
737,100153.0,0.0,0.0,0.09983167191035436,low
738,100153.0,0.0,0.0,0.11231063089914864,low
739,100153.0,0.0,0.0,0.41991886777910686,high
740,100326.0,0.037037037037037035,0.037037037037037035,0.027247057633159148,low
741,100326.0,0.016129032258064516,0.016129032258064516,0.012433863600868874,low
742,100326.0,0.3333333333333333,0.3333333333333333,0.14482500254577194,low
743,100326.0,0.0,0.0,0.12058329328788543,low
744,100326.0,0.0,0.0,0.49063240869804164,high
745,100327.0,0.037037037037037035,0.037037037037037035,0.024988042044094518,low
746,100327.0,0.0,0.0,0.007150016794144719,low
747,100327.0,0.0,0.0,0.09819682698617566,low
748,100327.0,0.0,0.0,0.09397158557382657,low
749,100327.0,0.0,0.0,0.42760534933973227,high
750,100406.0,0.07407407407407407,0.1111111111111111,0.05129457189499708,low
751,100406.0,0.0,0.0,0.012505962629590387,low
752,100406.0,0.0,0.0,0.25280422585549595,medium
753,100406.0,0.125,0.5,0.2474465185071894,medium
754,100406.0,0.0,0.0,0.7735071332426336,high
755,100424.0,0.1111111111111111,0.37037037037037035,0.06219791815344517,low
756,100424.0,0.03225806451612903,0.2903225806451613,0.02077281508719995,low
757,100424.0,0.0,0.0,0.2022876399584235,medium
758,100424.0,0.0,0.0,0.14905753550137255,low
759,100424.0,0.0,0.0,0.45521711239915835,high
760,100425.0,0.1111111111111111,0.37037037037037035,0.06377704258805333,low
761,100425.0,0.03225806451612903,0.2903225806451613,0.021554699254223937,low
762,100425.0,0.0,0.0,0.2135464842809385,medium
763,100425.0,0.0,0.0,0.15735372002185355,medium
764,100425.0,0.0,0.0,0.483886223823624,high
765,100451.0,0.037037037037037035,0.037037037037037035,0.03161593394476248,low
766,100451.0,0.016129032258064516,0.016129032258064516,0.014955792044098389,low
767,100451.0,0.3333333333333333,0.6666666666666666,0.15241203090435457,medium
768,100451.0,0.25,0.25,0.17146353476739892,medium
769,100451.0,0.0,0.0,0.5463886817652558,high
770,104896.0,0.037037037037037035,0.037037037037037035,0.03271291627719008,low
771,104896.0,0.016129032258064516,0.016129032258064516,0.015886772023821598,low
772,104896.0,0.3333333333333333,0.6666666666666666,0.16713255207737435,medium
773,104896.0,0.25,0.25,0.18802412108704614,medium
774,104896.0,0.0,0.0,0.5994323969607237,high
775,100471.0,0.0,0.0,0.018733508691357485,low
776,100471.0,0.0,0.0,0.012853328815253138,low
777,100471.0,0.3333333333333333,0.3333333333333333,0.26884740470692947,medium
778,100471.0,0.0,0.0,0.19810271937421106,medium
779,100471.0,0.0,0.0,0.7312504737828549,high
780,100474.0,0.14814814814814814,0.14814814814814814,0.0576936936767447,low
781,100474.0,0.06451612903225806,0.06451612903225806,0.020471819987076676,low
782,100474.0,0.0,0.0,0.12941039606541238,low
783,100474.0,0.25,0.25,0.14558669557358891,low
784,100474.0,0.0,0.0,0.36138941317519924,medium
785,100484.0,0.0,0.0,0.012847663286132975,low
786,100484.0,0.0,0.0,0.006753892868902318,low
787,100484.0,0.3333333333333333,0.3333333333333333,0.09981317084765379,low
788,100484.0,0.125,0.125,0.11228981720361052,low
789,100484.0,0.0,0.0,0.38222426358930484,medium
790,113789.0,0.0,0.0,0.020551957227791587,low
791,113789.0,0.0,0.0,0.014310060638485382,low
792,113789.0,0.3333333333333333,0.6666666666666666,0.2509126517902653,medium
793,113789.0,0.125,0.125,0.2455950327760634,medium
794,113789.0,0.0,0.0,0.7272105964769761,high
795,100757.0,0.1111111111111111,0.1111111111111111,0.06386887599685508,low
796,100757.0,0.03225806451612903,0.03225806451612903,0.020720761729802282,low
797,100757.0,0.0,0.0,0.19472448199693904,medium
798,100757.0,0.5,0.875,0.2442585390058336,medium
799,100757.0,0.0,0.0,0.5435759824287226,high
800,100607.0,0.07407407407407407,0.07407407407407407,0.04117555744583027,low
801,100607.0,0.04838709677419355,0.04838709677419355,0.022408565107693654,low
802,100607.0,0.0,0.0,0.1899061134452854,medium
803,100607.0,0.375,0.875,0.21364437762594604,medium
804,100607.0,0.0,0.0,0.43467246906218127,high
805,100615.0,0.07407407407407407,0.07407407407407407,0.043356878850663756,low
806,100615.0,0.0,0.0,0.008832366855151767,low
807,100615.0,0.0,0.0,0.12036972236363254,low
808,100615.0,0.0,0.0,0.11519041920961735,low
809,100615.0,0.0,0.0,0.3785858620138867,medium
810,100630.0,0.037037037037037035,0.037037037037037035,0.03131679308306079,low
811,100630.0,0.0,0.0,0.010171105830304892,low
812,100630.0,0.3333333333333333,0.3333333333333333,0.14585904667484825,low
813,100630.0,0.125,0.125,0.16409142750920427,medium
814,100630.0,0.0,0.0,0.41816284744187865,high
815,100657.0,0.0,0.0,0.014485088649013659,low
816,100657.0,0.016129032258064516,0.016129032258064516,0.014035522390151607,low
817,100657.0,0.0,0.0,0.15502807380719197,medium
818,100657.0,0.125,0.125,0.17440658303309095,medium
819,100657.0,0.0,0.0,0.4411488615653551,high
820,100673.0,0.0,0.0,0.011687793121822936,low
821,100673.0,0.0,0.0,0.006212438372697856,low
822,100673.0,0.0,0.0,0.0856345881800497,low
823,100673.0,0.0,0.0,0.0963389117025559,low
824,100673.0,0.0,0.0,0.3049697823392066,medium
825,100690.0,0.0,0.0,0.015674356584741714,low
826,100690.0,0.0,0.0,0.010053540042542185,low
827,100690.0,0.0,0.0,0.21894611789294316,medium
828,100690.0,0.0,0.0,0.16133249044490663,medium
829,100690.0,0.0,0.0,0.5795388224495183,high
830,100709.0,0.0,0.0,0.0155740531309347,low
831,100709.0,0.04838709677419355,0.06451612903225806,0.02566671118478653,low
832,100709.0,0.6666666666666666,1.3333333333333333,0.2266469191140662,medium
833,100709.0,0.375,0.875,0.22867867486625554,medium
834,100709.0,0.0,0.0,0.4535128573542152,high
835,100732.0,0.0,0.0,0.020036558922122846,low
836,100732.0,0.016129032258064516,0.03225806451612903,0.020249817318202395,low
837,100732.0,0.0,0.0,0.265050787353486,medium
838,100732.0,0.375,0.75,0.2981821357726717,medium
839,100732.0,0.0,0.0,0.727261404332446,high
840,100753.0,0.2222222222222222,0.5925925925925926,0.126096905857351,low
841,100753.0,0.0967741935483871,0.14516129032258066,0.049325333861172514,low
842,100753.0,0.3333333333333333,0.6666666666666666,0.2302269949048984,medium
843,100753.0,0.5,2.75,0.28879218903793497,medium
844,100753.0,0.0,0.0,0.5697852950443067,high
845,100746.0,0.0,0.0,0.011817738191850074,low
846,100746.0,0.0,0.0,0.00569377030771195,low
847,100746.0,0.0,0.0,0.07509778273251921,low
848,100746.0,0.0,0.0,0.08448500557408412,low
849,100746.0,0.0,0.0,0.3602155879342135,medium
850,100747.0,0.18518518518518517,0.2222222222222222,0.08466662664956796,low
851,100747.0,0.03225806451612903,0.03225806451612903,0.01895656776170785,low
852,100747.0,0.6666666666666666,0.6666666666666666,0.20127975010719298,medium
853,100747.0,0.375,0.75,0.22643971887059205,medium
854,100747.0,0.0,0.0,0.49700487147193995,high
855,100749.0,0.0,0.0,0.013514518497837906,low
856,100749.0,0.0,0.0,0.008349928454722754,low
857,100749.0,0.0,0.0,0.1169122470507477,low
858,100749.0,0.0,0.0,0.13152627793209115,low
859,100749.0,0.0,0.0,0.45780055206571657,high
860,100761.0,0.07407407407407407,0.07407407407407407,0.03829697091448991,low
861,100761.0,0.0,0.0,0.006906481459829584,low
862,100761.0,0.0,0.0,0.08317524611163943,low
863,100761.0,0.0,0.0,0.09357215187559434,low
864,100761.0,0.0,0.0,0.34755410637662404,medium
865,100762.0,0.0,0.0,0.020363606496209278,low
866,100762.0,0.016129032258064516,0.016129032258064516,0.021708872355550964,low
867,100762.0,0.0,0.0,0.2334381934328098,medium
868,100762.0,0.25,0.25,0.30184218775111565,medium
869,100762.0,0.0,0.0,0.811968024006607,high
870,100769.0,0.037037037037037035,0.037037037037037035,0.03582612597727561,low
871,100769.0,0.0,0.0,0.012759489273744597,low
872,100769.0,0.0,0.0,0.17376411529547411,medium
873,100769.0,0.375,0.5,0.298456161850372,medium
874,100769.0,0.0,0.0,0.7416076649385871,high
875,100777.0,0.0,0.0,0.019427083611850596,low
876,100777.0,0.016129032258064516,0.016129032258064516,0.020926286510153446,low
877,100777.0,0.0,0.0,0.19747483495080395,medium
878,100777.0,0.125,0.125,0.26116664161590114,medium
879,100777.0,0.0,0.0,0.7612785511938525,high
880,100784.0,0.07407407407407407,0.07407407407407407,0.058323814418862314,low
881,100784.0,0.0,0.0,0.0147391374411269,low
882,100784.0,0.3333333333333333,0.3333333333333333,0.2696369927362751,medium
883,100784.0,0.375,0.375,0.3427606869208794,medium
884,100784.0,0.0,0.0,0.7579221838484155,high
885,100808.0,0.07407407407407407,0.07407407407407407,0.061664142574792344,low
886,100808.0,0.0,0.0,0.015318642998156334,low
887,100808.0,0.3333333333333333,1.0,0.29312947887053653,medium
888,100808.0,0.375,0.5,0.3297706637293536,medium
889,100808.0,0.0,0.0,0.7491614932808754,high
890,100787.0,0.07407407407407407,0.1111111111111111,0.045129598154487326,low
891,100787.0,0.0,0.0,0.008822189078660453,low
892,100787.0,0.3333333333333333,0.3333333333333333,0.22479723108242275,medium
893,100787.0,0.375,1.0,0.20560567164455154,medium
894,100787.0,0.0,0.0,0.4817515796067856,high
895,100828.0,0.037037037037037035,0.037037037037037035,0.02912985067337536,low
896,100828.0,0.016129032258064516,0.016129032258064516,0.013460247160077201,low
897,100828.0,0.0,0.0,0.1108960118491558,low
898,100828.0,0.25,0.5,0.16856887047701072,medium
899,100828.0,0.0,0.0,0.4203695284055296,high
900,100829.0,0.037037037037037035,0.037037037037037035,0.02880152216896891,low
901,100829.0,0.016129032258064516,0.016129032258064516,0.013188648858917905,low
902,100829.0,0.0,0.0,0.1074932179375966,low
903,100829.0,0.25,0.5,0.16339641101185146,medium
904,100829.0,0.0,0.0,0.40744778800690123,high
905,100831.0,0.037037037037037035,0.037037037037037035,0.029561602452506826,low
906,100831.0,0.0,0.0,0.00939861273681002,low
907,100831.0,0.0,0.0,0.14078367530281896,low
908,100831.0,0.125,0.125,0.15838163471567132,medium
909,100831.0,0.0,0.0,0.4521280048667262,high
910,100835.0,0.037037037037037035,0.07407407407407407,0.024884466429052524,low
911,100835.0,0.03225806451612903,0.03225806451612903,0.01470474646780826,low
912,100835.0,0.0,0.0,0.0982958018846929,low
913,100835.0,0.125,0.125,0.1299992703858325,low
914,100835.0,0.0,0.0,0.4430814016757338,high
915,100836.0,0.037037037037037035,0.07407407407407407,0.024704680246022306,low
916,100836.0,0.03225806451612903,0.03225806451612903,0.01455693135537117,low
917,100836.0,0.0,0.0,0.09694857483767244,low
918,100836.0,0.125,0.125,0.12821752050640056,low
919,100836.0,0.0,0.0,0.4365787410205529,high
920,100865.0,0.0,0.0,0.01410761856623144,low
921,100865.0,0.0,0.0,0.008001201124025071,low
922,100865.0,0.0,0.0,0.1153311319666429,low
923,100865.0,0.0,0.0,0.12974752346247323,low
924,100865.0,0.0,0.0,0.43673552642136054,high
925,100870.0,0.0,0.0,0.01613724917780344,low
926,100870.0,0.03225806451612903,0.04838709677419355,0.021515170161662128,low
927,100870.0,0.0,0.0,0.2168306487549887,medium
928,100870.0,0.25,0.375,0.2439344798493623,medium
929,100870.0,0.0,0.0,0.6145568685900584,high
930,100878.0,0.0,0.0,0.02089245690452664,low
931,100878.0,0.0,0.0,0.014369672242154248,low
932,100878.0,0.0,0.0,0.17981173325995503,medium
933,100878.0,0.0,0.0,0.20228819991744945,medium
934,100878.0,0.0,0.0,0.6815060506934161,high
935,100878.0,0.0,0.0,0.013213454613379675,low
936,100878.0,0.0,0.0,0.007859208572124476,low
937,100878.0,0.0,0.0,0.11588693637396079,low
938,100878.0,0.0,0.0,0.13037280342070587,low
939,100878.0,0.0,0.0,0.5016361604331921,high
940,100897.0,0.0,0.0,0.017130586134494932,low
941,100897.0,0.016129032258064516,0.016129032258064516,0.015282151416207486,low
942,100897.0,0.0,0.0,0.12816784873839832,low
943,100897.0,0.0,0.0,0.1441888298306981,low
944,100897.0,0.0,0.0,0.45611469895466134,high
945,100906.0,0.0,0.0,0.013720504260577034,low
946,100906.0,0.0,0.0,0.007489468475900037,low
947,100906.0,0.0,0.0,0.09845824137881037,low
948,100906.0,0.0,0.0,0.11076552155116168,low
949,100906.0,0.0,0.0,0.35179826060926245,medium
950,100947.0,0.0,0.0,0.01694228684681753,low
951,100947.0,0.016129032258064516,0.016129032258064516,0.016833973494624704,low
952,100947.0,0.0,0.0,0.17958332485729925,medium
953,100947.0,0.0,0.0,0.17185616172542717,medium
954,100947.0,0.0,0.0,0.5874289298327238,high
955,112532.0,0.07407407407407407,0.07407407407407407,0.04497972581630331,low
956,112532.0,0.03225806451612903,0.08064516129032258,0.018066251113688123,low
957,112532.0,0.0,0.0,0.1927286284379852,medium
958,112532.0,0.375,1.0,0.21681970699273334,medium
959,112532.0,0.0,0.0,0.5114031337255225,high
960,100959.0,0.1111111111111111,0.2222222222222222,0.0670845069271553,low
961,100959.0,0.03225806451612903,0.06451612903225806,0.022504234438300186,low
962,100959.0,0.0,0.0,0.22954813512837557,medium
963,100959.0,0.25,1.5,0.2285426632782648,medium
964,100959.0,0.0,0.0,0.6045666217884692,high
965,100984.0,0.07407407407407407,0.07407407407407407,0.06153208881086591,low
966,100984.0,0.04838709677419355,0.06451612903225806,0.037927382014150614,low
967,100984.0,0.3333333333333333,0.3333333333333333,0.30511889120713076,medium
968,100984.0,0.25,0.25,0.30378240264940753,medium
969,100984.0,0.0,0.0,0.7489388645452117,high
970,101250.0,0.0,0.0,0.01808514161893661,low
971,101250.0,0.0,0.0,0.012340810379240166,low
972,101250.0,0.0,0.0,0.1602891055334319,medium
